,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
220,220,0.1,A,38.163958,-120.403869,6,20051001,20051001,6009.0,20051001,0,0,0,0,1.1573342,0
221,221,0.25,A,38.39277778,-119.96805556,6,20070828,20070829,6009.0,20070828,0,0,0,0,1.372959,0
222,222,0.5,B,37.938261,-120.605811,6,20020716,20020716,6009.0,20020716,0,0,0,0,1.5463827,0
223,223,0.1,A,37.996019,-120.641511,6,20040926,20040926,6009.0,20040926,0,0,0,0,0.5299988,0
224,224,0.2,A,38.403189,-120.550219,6,20020512,20020512,6009.0,20020512,0,0,0,0,0.7233967,0
225,225,6.0,B,38.257781,-120.713761,6,19990909,19990909,6009.0,19990909,0,0,0,0,1.9235479,0
226,226,0.3,B,38.431439,-120.475069,6,20010602,20010602,6009.0,20010602,0,0,0,0,2.9324548,0
227,227,0.1,A,37.936358,-120.605908,6,20050723,20050723,6009.0,20050723,0,0,0,0,0.8502415000000001,0
228,228,0.1,A,38.330819,-120.62405,6,20000826,20000826,6009.0,20000826,0,0,0,0,2.299655,0
229,229,0.1,A,38.277681,-120.506914,6,20070831,20070831,6009.0,20070831,0,0,0,0,0.9340859,0
230,230,0.1,A,38.113861,-120.457519,6,19980814,19980814,6009.0,19980814,0,0,0,0,2.1668397999999995,0
231,231,0.4,B,38.180572,-120.68115,6,20060628,20060628,6009.0,20060628,0,0,0,0,2.4225905,0
232,232,0.1,A,38.041561,-120.534411,6,20020718,20020718,6009.0,20020718,0,0,0,0,1.6347818,0
233,233,0.1,A,37.879011,-120.601161,6,20010714,20010714,6009.0,20010714,0,0,0,0,2.4229372,0
234,234,0.1,A,38.19985,-120.731939,6,20020721,20020721,6009.0,20020721,0,0,0,0,2.094617,0
235,235,0.2,A,38.200461,-120.456111,6,19990612,19990612,6009.0,19990612,0,0,0,0,3.6390336,0
236,236,1.0,B,38.126519,-120.713539,6,19990723,19990724,6009.0,19990723,0,0,0,0,2.7226467,0
237,237,3.0,B,38.099111,-120.475569,6,20021030,20021030,6009.0,20021030,0,0,0,0,1.670118,0
