,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
9342,5.0,B,39.263131,-121.066369,6,20021125,20021125,6057.0,20021125,-16,-91,-54,0,0,75.0
9343,0.1,A,39.250542,-121.005472,6,20050808,20050808,6057.0,20050808,259,122,179,0,0,85.5
9344,0.2,A,39.152311,-121.074131,6,19990424,19990424,6057.0,19990424,114,-23,41,0,0,121.75
9345,15.0,C,39.367489,-121.068781,6,20040828,20040828,6057.0,20040828,260,74,157,0,0,61.0
9346,0.5,B,39.236181,-120.972031,6,20000409,20000409,6057.0,20000409,87,-31,6,0,0,115.75
9347,35.0,C,39.367661,-121.050089,6,20040828,20040828,6057.0,20040828,260,74,157,0,0,61.0
9348,0.1,A,39.35388889,-120.805,6,20080614,20080614,6057.0,20080614,217,58,137,0,0,123.0
9349,0.1,A,39.289539,-121.197489,6,20040814,20040814,6057.0,20040814,249,124,179,0,0,62.25
9350,0.1,A,39.247531,-121.140431,6,19980818,19980818,6057.0,19980818,185,53,102,0,0,99.75
9351,0.5,B,39.263131,-121.066369,6,20000712,20000712,6057.0,20000712,221,70,151,0,0,95.0
9352,0.01,A,39.3925,-120.15027778,6,20090421,20090421,6057.0,20090421,193,34,98,0,0,104.75
9353,0.2,A,39.43027778,-120.01611111,6,20020712,20020716,6057.0,20020712,270,165,206,0,0,91.75
9354,0.1,A,39.205219,-121.064569,6,20021103,20021103,6057.0,20021103,77,-5,24,0,0,63.5
9355,0.1,A,39.231717,-121.109425,6,20070130,20070130,6057.0,20070130,53,-41,0,0,0,75.5
9356,0.3,B,39.236919,-120.898589,6,20000409,20000409,6057.0,20000409,87,-31,6,0,0,115.75
9357,0.2,A,39.35135,-120.973489,6,20000716,20000716,6057.0,20000716,186,91,140,0,0,95.0
9358,0.1,A,39.187319,-120.937369,6,19980810,19980810,6057.0,19980810,253,73,163,0,0,99.75
9359,0.3,B,39.232989,-121.1401,6,20031008,20031008,6057.0,20031008,182,83,114,0,0,50.0
9360,0.1,A,39.38583333,-120.23527778,6,20070712,20070713,6057.0,20070712,228,85,150,0,0,85.75
9361,0.1,A,39.264911,-120.972739,6,20020814,20020814,6057.0,20020814,280,155,207,0,0,74.0
9362,0.25,A,39.3525,-120.81416667,6,20080621,20080622,6057.0,20080621,233,84,153,0,0,108.75
9363,0.1,A,39.352869,-121.068319,6,20000615,20000615,6057.0,20000615,241,122,181,0,0,126.75
9364,1.0,B,39.230883,-121.156003,6,20050825,20050825,6057.0,20050825,236,107,150,0,0,75.5
9365,0.2,A,39.323889,-120.880611,6,20020905,20020905,6057.0,20020905,162,77,109,0,0,71.0
9366,15.0,C,39.109119,-121.075981,6,20000627,20000627,6057.0,20000627,241,95,175,0,0,109.25
9367,0.2,A,39.19915,-121.105628,6,20070126,20070126,6057.0,20070126,86,-41,6,0,0,75.5
9368,0.1,A,39.2507,-120.972281,6,20040503,20040503,6057.0,20040503,204,20,108,0,0,139.5
9369,0.1,A,39.123961,-121.056911,6,20020909,20020909,6057.0,20020909,179,48,108,0,0,71.0
9370,0.1,A,39.166139,-121.038769,6,20060927,20060927,6057.0,20060927,184,109,136,0,0,62.75
9371,3.0,B,39.34916667,-120.7825,6,20080621,20080622,6057.0,20080621,233,84,153,0,0,108.75
