,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
302,302,302,3462,0.9,B,37.36666667,-119.28361111,6,20080716,20080717,6019.0,20080716,400,239,322,0,2.7892616,74.0
303,303,303,3463,2.0,B,36.800181,-119.384711,6,19980602,19980602,6019.0,19980602,261,150,206,0,2.3345256,78.0
304,304,304,3464,3.0,B,37.08444444,-119.4525,6,20060723,20060723,6019.0,20060723,400,239,322,0,1.7863097,99.5
305,305,305,3465,0.5,B,37.25888889,-118.89583333,6,20090721,20090819,6019.0,20090721,400,239,322,0,2.491474,10.0
306,306,306,3466,0.05,A,37.38388889,-119.03416667,6,20080717,20080717,6019.0,20080717,400,239,322,0,2.6637235,86.5
307,307,307,3467,0.1,A,36.210342,-120.4211,6,20060909,20060909,6019.0,20060909,400,239,322,0,1.9588062,74.5
308,308,308,3468,0.1,A,36.088711,-120.410019,6,19980619,19980619,6019.0,19980619,339,178,261,0,2.2388678,147.0
309,309,309,3469,1.0,B,36.231611,-120.292939,6,19980618,19980618,6019.0,19980618,344,156,250,0,0.8005661000000001,147.0
310,310,310,3470,186.0,D,36.90638889,-119.29166667,6,20070525,20070526,6019.0,20070525,400,239,322,0,1.8346138,143.0
311,311,311,3471,0.5,B,36.73666667,-118.06194444,6,20090527,20090527,6019.0,20090527,400,239,322,0,1.2530047,143.571
312,312,312,3472,0.5,B,36.76694444,-118.71944444,6,20070831,20070901,6019.0,20070831,400,239,322,0,0.9340859,60.5
313,313,313,3473,0.1,A,37.36694444,-119.15,6,20060723,20060723,6019.0,20060723,400,239,322,0,1.7863097,99.5
314,314,314,3474,1.0,B,36.814569,-119.366781,6,19990611,19990611,6019.0,19990611,328,156,244,0,3.4523175000000004,136.0
315,315,315,3475,0.1,A,37.28805556,-119.13555556,6,20080718,20080719,6019.0,20080718,400,239,322,0,2.3211193,86.5
316,316,316,3476,50.0,C,36.800181,-119.384711,6,20020708,20020709,6019.0,20020708,356,183,272,0,2.0461876,104.5
317,317,317,3477,1.0,B,36.97361111,-119.33694444,6,20060903,20060903,6019.0,20060903,400,239,322,0,1.4009018,74.5
318,318,318,3478,0.1,A,36.6265,-120.6492,6,20040718,20040718,6019.0,20040718,372,217,294,0,2.6196384,82.0
319,319,319,3479,3.0,B,37.12083333,-119.50916667,6,20060902,20060902,6019.0,20060902,400,239,322,0,1.059478,74.5
320,320,320,3480,0.1,A,36.085839,-120.3524,6,20020717,20020717,6019.0,20020717,361,194,278,0,1.8423082,87.75
321,321,321,3481,1.0,B,36.201969,-120.32845,6,19990618,19990618,6019.0,19990618,372,178,278,0,2.2503555,130.8
322,322,322,3482,0.2,A,37.0177,-119.57405,6,19980311,19980311,6019.0,19980311,0,0,0,0,2.4568615,95.0
323,323,323,3483,0.1,A,36.103131,-120.4082,6,19990628,19990628,6019.0,19990628,378,189,283,0,2.305871,110.25
324,324,324,3484,0.1,A,37.00555556,-119.00444444,6,20080720,20080720,6019.0,20080720,400,239,322,0,1.0480429,86.5
325,325,325,3485,0.1,A,37.44166667,-119.08,6,20020713,20020715,6019.0,20020713,406,239,322,0,2.7064834,104.5
326,326,326,3486,200.0,D,36.527231,-120.546022,6,20050921,20050921,6019.0,20050921,400,239,322,0,1.3354332,76.25
327,327,327,3487,0.1,A,36.076569,-120.102,6,20070623,20070623,6019.0,20070623,400,239,322,0,3.0276961,117.0
328,328,328,3488,2.0,B,37.0163,-119.429869,6,20000621,20000621,6019.0,20000621,383,222,306,0,1.9500995,120.0
329,329,329,3489,0.25,A,37.25,-119.23527778,6,20080721,20080725,6019.0,20080721,400,239,322,0,1.5532249,86.5
