FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
16136,0.1,A,40.495539,-122.399281,6,20040811,20040811,6089.0,20040811,417,161,289,0,1.0640538,91.0
16137,0.5,B,40.614211,-122.439531,6,19990530,19990530,6089.0,19990530,328,128,228,0,3.8615615,0.0
16138,26.0,C,40.6999,-121.4644,6,20040811,20040825,6089.0,20040811,417,161,289,0,1.0640538,91.0
16139,0.01,A,40.84416667,-121.36277778,6,20060621,20060621,6089.0,20060621,394,217,306,0,3.8218763,118.5
16140,0.1,A,40.7308,-122.288281,6,20040810,20040810,6089.0,20040810,406,167,289,0,1.8520609,91.0
16141,0.1,A,40.95655,-121.43777,6,19990823,19990823,6089.0,19990823,394,250,322,0,0.9300544,0.0
16142,0.1,A,40.69194444,-121.4325,6,20090501,20090501,6089.0,20090501,394,217,306,0,3.1338348,99.0
16143,0.25,A,41.02333333,-122.4125,6,20070715,20070715,6089.0,20070715,394,217,306,0,2.6280048,72.5
16144,0.1,A,41.13416667,-122.31694444,6,20060501,20060501,6089.0,20060501,394,217,306,0,3.2499948,109.0
16145,2.0,B,40.98488,-121.3811,6,19990823,19990823,6089.0,19990823,394,250,322,0,0.9300544,0.0
16146,0.1,A,40.80138889,-122.31777778,6,20060925,20060925,6089.0,20060925,394,217,306,0,0.59480274,48.5
16147,0.5,B,40.835,-121.36916667,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16148,0.1,A,40.604383,-122.5023,6,20060502,20060502,6089.0,20060502,394,217,306,0,4.2827907,109.0
16149,6923.0,G,40.98055556,-121.81388889,6,20090802,20090901,6089.0,20090802,394,217,306,0,3.8513043,129.0
16150,0.2,A,40.85083333,-122.33333333,6,20080413,20080413,6089.0,20080413,394,217,306,0,0.97082865,86.0
16151,0.1,A,40.81888889,-122.38583333,6,20070520,20070520,6089.0,20070520,394,217,306,0,2.1085033,75.0
16152,0.1,A,40.88638889,-121.98638889,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
